Search Term,Title,Price,Condition,Sold Quantity,Location,Discount,Seller Rating,Seller Sales Completed,Seller Username,Seller Location,Color,Seller Address,Payment Methods,Description
Samsung Galaxy,Samsung Galaxy A34 128gb 6gb Ram Awesome Lime,508079.27,new,,"{'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}",,,,,,,"{'city': {'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}, 'state': {'id': 'TUxBUFpPTmFpbnRl', 'name': 'Buenos Aires Interior'}}, 'id': 956906012}",,
Samsung Galaxy,Samsung Galaxy A04s 4 + 128gb Negro,199999,new,,"{'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'AR-X', 'name': 'Córdoba'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'TUxBUENPUmFkZGIw', 'name': 'Córdoba'}}, 'id': 1130654200}",,
Samsung Galaxy,Samsung Galaxy A14 128gb 4gb Ram Negro,359999,new,,{'name': 'C.A.B.A'},,,,,,,"{'city': {'name': 'C.A.B.A'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBTDI1MTVa', 'name': 'Palermo'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 111080531}",,
Samsung Galaxy,Samsung Galaxy A14 (exynos) 5g Dual Sim 128 Gb  Black 4 Gb Ram,299999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Samsung Galaxy,Celular Samsung Galaxy A04 128gb Color Negro,189999,new,,"{'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'AR-X', 'name': 'Córdoba'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'TUxBUENPUmFkZGIw', 'name': 'Córdoba'}}, 'id': 1225448079}",,
Samsung Galaxy,Samsung Galaxy A24 128 Gb  Negro 6 Gb Ram,524999,new,,{'name': 'C.A.B.A'},,,,,,,"{'city': {'name': 'C.A.B.A'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBTDI1MTVa', 'name': 'Palermo'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 111080531}",,
Samsung Galaxy,Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,399999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Samsung Galaxy,Samsung Galaxy A04e 32 Gb  Negro 3 Gb Ram,139990,new,,"{'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}",,,,,,,"{'city': {'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1212628712}",,
Samsung Galaxy,Samsung Galaxy A54 5g 5g 128 Gb  Awesome Graphite 8 Gb Ram,779999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Samsung Galaxy,Celular Samsung Galaxy A14 (mediatek) 5g Dual Sim 128 Gb  Black 4 Gb Ram,270000,new,,"{'id': 'TUxBQ0xBTmJjYzE4', 'name': 'Lanús'}",,,,,,,"{'city': {'id': 'TUxBQ0xBTmJjYzE4', 'name': 'Lanús'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0xBTmJjYzE4', 'name': 'Lanús'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 1120096736}",,
Samsung Galaxy,Samsung Galaxy A04 64gb Color Negro,254999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Samsung Galaxy,Samsung Galaxy S23 Fe 256gb 8gb Ram Crema ,1249999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1054382968}",,
Samsung Galaxy,Celular Samsung Galaxy A04 128gb 4gb Ram Negro,214919,new,,"{'id': 'TUxBQlBBUjYwMzZa', 'name': 'Parque Patricios'}",,,,,,,"{'city': {'id': 'TUxBQlBBUjYwMzZa', 'name': 'Parque Patricios'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBUjYwMzZa', 'name': 'Parque Patricios'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1197964207}",,
Samsung Galaxy,Samsung Galaxy A03 Core 32gb Octa-core 2gb Ram,162000,new,,{'name': 'Martínez'},,,,,,,"{'city': {'name': 'Martínez'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQk1BUjExNDJa', 'name': 'Martínez'}, 'city': {'id': 'TUxBQ1NBTjg4ZmJk', 'name': 'San Isidro'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1234100774}",,
Samsung Galaxy,Samsung Galaxy A33 5g 128 Gb Awesome Blue 6 Gb Ram,497781,new,,{'name': 'Temperley'},,,,,,,"{'city': {'name': 'Temperley'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlRFTTExMDFa', 'name': 'Temperley'}, 'city': {'id': 'TUxBQ0xPTWMwNjk3', 'name': 'Lomas de Zamora'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 1237249092}",,
Samsung Galaxy,Celular Samsung Galaxy S22 5g 128gb + 8gb 120 Hz Negro,1099999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Samsung Galaxy,Samsung Galaxy A14 (exynos) 5g 128 Gb  Black 4 Gb Ram,347999.2,new,,"{'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}",,,,,,,"{'city': {'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}, 'state': {'id': 'TUxBUFpPTmFpbnRl', 'name': 'Buenos Aires Interior'}}, 'id': 956906012}",,
Samsung Galaxy,Samsung Galaxy S23 Ultra 12gb 256gb Color Green,1435000,new,,{'name': 'General Pacheco'},,,,,,,"{'city': {'name': 'General Pacheco'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdFTjIxNjJa', 'name': 'General Pacheco'}, 'city': {'id': 'TUxBQ1RJRzk0ZjQw', 'name': 'Tigre'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1017877426}",,
Samsung Galaxy,Samsung Galaxy S23 Fe 128gb 8gb Ram Color Mint,1001899.14,new,,"{'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}",,,,,,,"{'city': {'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBTjk4NTM', 'name': 'Cañuelas'}, 'state': {'id': 'TUxBUFpPTmFpbnRl', 'name': 'Buenos Aires Interior'}}, 'id': 956906012}",,
Samsung Galaxy,Samsung Galaxy S23 256gb Color Phantom Black,1175900,new,,"{'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}",,,,,,,"{'city': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1300042238}",,
Samsung Galaxy,Samsung Galaxy S20 Fe 128 Gb Cloud Mint 6 Gb Ram Liberado,398499,new,,{'name': 'Garín'},,,,,,,"{'city': {'name': 'Garín'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1341909664}",,
Samsung Galaxy,Celular Samsung Galaxy A13 Negro 128gb Color Black,459999,new,,"{'id': 'TUxBQkJPRTQ0OTRa', 'name': 'Boedo'}",,,,,,,"{'city': {'id': 'TUxBQkJPRTQ0OTRa', 'name': 'Boedo'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkJPRTQ0OTRa', 'name': 'Boedo'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 938268022}",,
Samsung Galaxy,Celular Samsung Galaxy A23 Pantalla 6.6in 128gb - 5.000 Mah Color Negro,294999,new,,"{'id': 'TUxBQ1RBRjFlMTNk', 'name': 'Tafí Viejo'}",,,,,,,"{'city': {'id': 'TUxBQ1RBRjFlMTNk', 'name': 'Tafí Viejo'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1RBRjFlMTNk', 'name': 'Tafí Viejo'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 284981633}",,
Samsung Galaxy,Samsung Galaxy A04s Dual Sim 128 Gb  Blanco 4 Gb Ram,314999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1189654959}",,
Samsung Galaxy,Samsung Galaxy A04e 64gb 3gb Light Blue,199679,new,,"{'id': 'TUxBQlBBUjYwMzZa', 'name': 'Parque Patricios'}",,,,,,,"{'city': {'id': 'TUxBQlBBUjYwMzZa', 'name': 'Parque Patricios'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBUjYwMzZa', 'name': 'Parque Patricios'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1197964207}",,
Samsung Galaxy,Samsung Galaxy S10 128 Gb Negro Prisma 8 Gb Ram,263499,new,,"{'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}",,,,,,,"{'city': {'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1226080832}",,
Samsung Galaxy,Samsung Galaxy A14 (mediatek) 5g 128 Gb  Black 4 Gb Ram,299999,new,,"{'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}",,,,,,,"{'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlZJQzc2NTJa', 'name': 'Vicente López'}, 'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1255682711}",,
Samsung Galaxy,Celular Samsung Galaxy A12 64gb + 4gb Ram 4g Lte Liberado Color Azul,276999,new,,{'name': 'San Nicolas'},,,,,,,"{'city': {'name': 'San Nicolas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBTjgzMjRa', 'name': 'San Nicolás'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 190564990}",,
Samsung Galaxy,Samsung Galaxy S10e 128 Gb Prism Black 6 Gb Ram Liberado,184299,new,,{'name': 'Garín'},,,,,,,"{'city': {'name': 'Garín'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1341909664}",,
Samsung Galaxy,Samsung Galaxy S22 Plus 8gb 256gb Blanco,1149999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1189654959}",,
Samsung Galaxy,Celular Samsung Galaxy S22 Ultra 5g 256gb + 12gb Ram Negro,1399999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1189654959}",,
Samsung Galaxy,Samsung Galaxy S21 Fe Gris Oscuro 5g 128 Gb 6 Gb,846999,new,,{'name': 'C.A.B.A'},,,,,,,"{'city': {'name': 'C.A.B.A'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBTDI1MTVa', 'name': 'Palermo'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 111080531}",,
Samsung Galaxy,Samsung Galaxy S23 Ultra 512gb 12 Gb Ram Green,1699000,new,,"{'id': 'TUxBQlNBTjgxMzNa', 'name': 'San Telmo'}",,,,,,,"{'city': {'id': 'TUxBQlNBTjgxMzNa', 'name': 'San Telmo'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBTjgxMzNa', 'name': 'San Telmo'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1294447432}",,
Samsung Galaxy,Samsung Galaxy A22 5g 5g 128 Gb  Gray 4 Gb Ram,399999,new,,{'name': 'Sastre'},,,,,,,"{'city': {'name': 'Sastre'}, 'state': {'id': 'AR-S', 'name': 'Santa Fe'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBUzUwMjla', 'name': 'Sastre'}, 'city': {'id': 'TUxBQ1NBTjhmYzFk', 'name': 'San Martín'}, 'state': {'id': 'TUxBUFNBTmU5Nzk2', 'name': 'Santa Fe'}}, 'id': 1347451893}",,
Samsung Galaxy,Samsung Galaxy Z Flip4 5g 5g 128 Gb  Graphite 8 Gb Ram,699999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1189654959}",,
Samsung Galaxy,Samsung Galaxy A15 5g 5g Dual Sim 128 Gb  Azul Oscuro 6 Gb Ram,389999,new,,"{'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'AR-X', 'name': 'Córdoba'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'TUxBUENPUmFkZGIw', 'name': 'Córdoba'}}, 'id': 1286964023}",,
Samsung Galaxy,Samsung Galaxy Note10 Plus 256gb Aura Blue 12gb Ram Liberado,447799,new,,{'name': 'Garín'},,,,,,,"{'city': {'name': 'Garín'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1341909664}",,
Samsung Galaxy,Samsung Galaxy M23 5g 5g 128 Gb  Light Blue 4 Gb Ram,416917,new,,"{'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}",,,,,,,"{'city': {'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1250783451}",,
Samsung Galaxy,Samsung Galaxy A11 64gb Black Liberado ,127399,new,,{'name': 'Garín'},,,,,,,"{'city': {'name': 'Garín'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1341909664}",,
Samsung Galaxy,Samsung Libre Galaxy A31 128gb 4gb Ram Azul,340000,new,,{'name': 'San Nicolás de Los Arroyos'},,,,,,,"{'city': {'name': 'San Nicolás de Los Arroyos'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBTjQ5MjRa', 'name': 'San Nicolás de los Arroyos'}, 'city': {'id': 'TUxBQ1NBTjk0NDE', 'name': 'San Nicolás'}, 'state': {'id': 'TUxBUFpPTmFpbnRl', 'name': 'Buenos Aires Interior'}}, 'id': 176312696}",,
Samsung Galaxy,Celular Samsung Galaxy A02 32 Gb Black 3 Gb Ram Liberado,117699,new,,{'name': 'Garín'},,,,,,,"{'city': {'name': 'Garín'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1341909664}",,
Samsung Galaxy,Samsung Galaxy S10e 128 Gb  Prism Blue 6 Gb Ram,164999,new,,"{'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}",,,,,,,"{'city': {'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1226080832}",,
Samsung Galaxy,Samsung Galaxy A05 Dual Sim 128 Gb  Negro 4 Gb Ram,205000,new,,"{'id': 'TUxBQ0NBUDNhM2Jh', 'name': 'Posadas'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUDNhM2Jh', 'name': 'Posadas'}, 'state': {'id': 'AR-N', 'name': 'Misiones'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUDNhM2Jh', 'name': 'Posadas'}, 'state': {'id': 'TUxBUE1JU3MzNjIx', 'name': 'Misiones'}}, 'id': 194196683}",,
Samsung Galaxy,Celular Samsung Galaxy A03 128gb Negro,293998.8,new,,"{'id': 'TUxBQk1PTjUxOTJa', 'name': 'Monserrat'}",,,,,,,"{'city': {'id': 'TUxBQk1PTjUxOTJa', 'name': 'Monserrat'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQk1PTjUxOTJa', 'name': 'Monserrat'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1237583234}",,
